"timestamp","message","geoname","lat","long","category","geom","data_source","data_source_link","translation_ru","translation_en","translation_he","wikilat","wikilong","wikigeom","news_id"
"2026-03-01 12:55:57","הדסה: 5 פצועים קל מפגיעת הטיל בבית שמש  מהמרכז הרפואי הדסה נמסר כי אל יחידת הטראומה בהדסה הר הצופים פונו חמישה פצועים במצב קל, בני משפחה אחת, מאזור נפילת הטיל בבית שמש. כולם בהכרה.  https://t.me/yediotnews25","Beit Shemesh","31.7448","34.9863","security","0101000020E6100000BC0512143F7E4140910F7A36ABBE3F40","חדשות 100שטח","https://t.me/yediotnews25/118567","Хадасса: 5 легкораненых в результате ракетного удара в Бейт-Шемеше. Медицинский центр Хадасса сообщил, что в отделение травматологии Хадассы на горе Скопус были эвакуированы пять легкораненых, члены одной семьи, из района падения ракеты в Бейт-Шемеше. Все в сознании.","Hadassah: 5 lightly injured in a rocket strike in Beit Shemesh. The Hadassah Medical Center reported that five lightly injured people, members of one family, were evacuated to the trauma unit at Hadassah Mount Scopus from the area of the rocket fall in Beit Shemesh. All are conscious.","הדסה: 5 פצועים קל מפגיעת הטיל בבית שמש. ממרכז הרפואי הדסה נמסר כי אל יחידת הטראומה בהדסה הר הצופים פונו חמישה פצועים במצב קל, בני משפחה אחת, מאזור נפילת הטיל בבית שמש. כולם בהכרה.","0","0","0101000020E610000000000000000000000000000000000000",33182
"2026-03-01 12:55:51","תיעוד ראשוני מתוך המקלט שספג פגיעה ישירה בבית שמש","Beit Shemesh","31.7459","34.9888","security","0101000020E6100000742497FF907E41401E166A4DF3BE3F40","חדשות 100שטח","https://t.me/yediotnews25/118566","Первичная документация из убежища, которое получило прямое попадание в Бейт-Шемеше","Initial documentation from the shelter that was directly hit in Beit Shemesh","תיעוד ראשוני מתוך המקלט שספג פגיעה ישירה בבית שמש","0","0","0101000020E610000000000000000000000000000000000000",33181
"2026-03-01 12:55:45","עצוב: מניין ההרוגים בבית שמש עלה ל6   https://t.me/yediotnews25","בית שמש","31.7559","34.9874","accident","0101000020E610000003098A1F637E4140E10B93A982C13F40","חדשות 100שטח","https://t.me/yediotnews25/118565","Печально: Число погибших в Бейт-Шемеше возросло до 6","Sad: The death toll in Beit Shemesh rises to 6","עצוב: מניין ההרוגים בבית שמש עלה ל-6","0","0","0101000020E610000000000000000000000000000000000000",33180
"2026-03-01 15:25:29.816427","Пресс-служба Пожарно-спасательной службы Израиля:  Операция «Рык льва» Обновление на 14:40:  В продолжение к инциденту с прямым попаданием в жилые дома в районе Иерусалима.","Jerusalem","31.7683","35.2137","security","0101000020E6100000DE9387855A9B41404D840D4FAFC43F40","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности, ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174591","Пресс-служба Пожарно-спасательной службы Израиля: Операция «Рык льва» Обновление на 14:40: В продолжение к инциденту с прямым попаданием в жилые дома в районе Иерусалима.","Israel Fire and Rescue Services Spokesperson: Operation Lion's Roar Update at 14:40: Further to the incident of a direct hit on residential buildings in the Jerusalem area.","דוברות שירותי הכבאות וההצלה בישראל: מבצע שאגת אריה עדכון לשעה 14:40: בהמשך לאירוע פגיעה ישירה בבתי מגורים באזור ירושלים.","0","0","0101000020E610000000000000000000000000000000000000",33179
"2026-03-01 12:55:29","Со скорбью сообщаем, что была констатирована смерть шестого пострадавшего в Бейт-Шемеше.  Благословенна его память! 🕯  #интеллиньюз 💻","Beit Shemesh","31.7469","34.9869","accident","0101000020E610000011363CBD527E4140E561A1D634BF3F40","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174590","С прискорбием сообщаем, что констатирована смерть шестого пострадавшего в Бейт-Шемеше. Благословенна его память! 🕯 #интеллиньюз 💻","We are saddened to report that the death of the sixth victim in Beit Shemesh has been confirmed. May his memory be a blessing! 🕯 #intellinews 💻","בצער רב אנו מודיעים כי נקבע מותו של הנפגע השישי בבית שמש. זכרונו לברכה! 🕯 #אינטליניוז 💻","0","0","0101000020E610000000000000000000000000000000000000",33178
"2026-03-01 12:55:22","Со скорбью сообщаем, что была констатирована смерть пятого пострадавшего в Бейт-Шемеше.  Благословенна его память! 🕯  #интеллиньюз 💻","Beit Shemesh","31.7468","34.9885","accident","0101000020E61000004A0C022B877E41401EA7E8482EBF3F40","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174589","С прискорбием сообщаем, что констатирована смерть пятого пострадавшего в Бейт-Шемеше. Благословенна его память! 🕯 #интеллиньюз 💻","We regret to announce that the death of the fifth victim in Beit Shemesh has been confirmed. May his memory be blessed! 🕯 #intellinews 💻","בצער רב אנו מודיעים כי נקבע מותו של הנפגע החמישי בבית שמש. זכרונו לברכה! 🕯 #אינטליניוז 💻","0","0","0101000020E610000000000000000000000000000000000000",33177
"2026-03-01 12:55:12","Пресс-служба ЦАХАЛа:  Спасательные службы Командования тыла, совместно с многочисленными медицинскими силами и вертолетом для эвакуации раненых сейчас работают на месте падения в Бейт-Шемеше.  Командующий Командования тыла направляется на место инцидента. ","Beit Shemesh","31.7459","34.9898","accident","0101000020E610000058CA32C4B17E41401E166A4DF3BE3F40","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174588","Пресс-служба ЦАХАЛа: Спасательные службы Командования тыла, совместно с многочисленными медицинскими силами и вертолетом для эвакуации раненых сейчас работают на месте падения в Бейт-Шемеше. Командующий Командования тыла направляется на место инцидента.","IDF Spokesperson: Home Front Command rescue forces, along with numerous medical forces and a helicopter for evacuating the wounded, are now working at the scene of the fall in Beit Shemesh. The commander of the Home Front Command is heading to the scene of the incident.","דובר צה""ל: כוחות החילוץ של פיקוד העורף, יחד עם כוחות רפואה רבים ומסוק לפינוי פצועים, פועלים כעת בזירת הנפילה בבית שמש. מפקד פיקוד העורף עושה את דרכו לזירת האירוע.","0","0","0101000020E610000000000000000000000000000000000000",33176
"2026-03-01 12:41:39","הטרגדיה בבית שמש: מניין ההרוגים עלה ל-5   https://t.me/yediotnews25","Bet Shemesh","31.7463","34.9892","accident","0101000020E6100000029A081B9E7E41403B014D840DBF3F40","חדשות 100שטח","https://t.me/yediotnews25/118562","Трагедия в Бейт-Шемеше: число погибших возросло до 5","Tragedy in Beit Shemesh: death toll rises to 5","הטרגדיה בבית שמש: מניין ההרוגים עלה ל-5","0","0","0101000020E610000000000000000000000000000000000000",33175
"2026-03-01 12:41:24","נקבע מותם של ארבעה מהזירה בבית שמש","Beit Shemesh","31.7459","34.9893","accident","0101000020E610000066F7E461A17E41401E166A4DF3BE3F40","חדשות 100שטח","https://t.me/yediotnews25/118560","Четверо скончались на месте происшествия в Бейт-Шемеше","Four were pronounced dead at the scene in Beit Shemesh","נקבע מותם של ארבעה מהזירה בבית שמש","0","0","0101000020E610000000000000000000000000000000000000",33174
"2026-03-01 12:41:18","דיווחים על רעידת אדמה בעוצמה 3.1 באיזור ערד   https://t.me/yediotnews25","Arad","31.2627","35.2157","accident","0101000020E6100000A4DFBE0E9C9B4140C1A8A44E40433F40","חדשות 100שטח","https://t.me/yediotnews25/118558","Сообщения о землетрясении магнитудой 3,1 в районе Арада","Reports of a 3.1 magnitude earthquake in the Arad area","דיווחים על רעידת אדמה בעוצמה 3.1 באיזור ערד","0","0","0101000020E610000000000000000000000000000000000000",33173
"2026-03-01 12:41:11","זירת הנפילה בבית שמש  עלה ל-5 מספר הנרצחים. הוכרז אר״ן","Beit Shemesh","31.7467","34.9869","accident","0101000020E610000011363CBD527E414057EC2FBB27BF3F40","חדשות ישראל בטלגרם","https://t.me/c/2335255539/39250","На месте крушения в Бейт-Шемеше число погибших возросло до 5. Объявлено о массовом инциденте.","At the crash site in Beit Shemesh, the number of fatalities has risen to 5. A mass casualty incident has been declared.","בזירת הנפילה בבית שמש עלה ל-5 מספר הנרצחים. הוכרז אר״ן","0","0","0101000020E610000000000000000000000000000000000000",33172
"2026-03-01 12:41:05","3 נרצחים בבית שמש  בתים שלמים ב-2 רחובות נמחקו  לשליחת תיעוד מהשטח | לפרסום בערוץ ","Beit Shemesh","31.7461","34.9875","accident","0101000020E610000066666666667E4140AC8BDB6800BF3F40","חדשות ישראל בטלגרם","https://t.me/c/2335255539/39244","3 убитых в Бейт-Шемеше, целые дома на 2 улицах стерты с лица земли "," 3 people murdered in Beit Shemesh, entire houses on 2 streets were wiped out "," 3 נרצחים בבית שמש, בתים שלמים ב-2 רחובות נמחקו","0","0","0101000020E610000000000000000000000000000000000000",33171
"2026-03-01 12:40:57","Со скорбью сообщаем, что была констатирована смерть четырёх пострадавших в Бейт-Шемеше.  Благословенна их память! 🕯  #интеллиньюз 💻","Beit Shemesh","31.7460","34.9869","accident","0101000020E610000011363CBD527E4140E5D022DBF9BE3F40","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174587","С прискорбием сообщаем, что была констатирована смерть четырех пострадавших в Бейт-Шемеше. Благословенна их память! 🕯 #интеллиньюз 💻","We regret to announce that the death of four victims in Beit Shemesh has been confirmed. May their memory be a blessing! 🕯 #intellinews 💻","בצער רב אנו מודיעים כי נקבע מותם של ארבעה נפגעים בבית שמש. זכרונם לברכה! 🕯 #אינטליניוז 💻","0","0","0101000020E610000000000000000000000000000000000000",33170
"2026-03-01 12:40:44","Муниципалитет Бейт-Шемеш:  Уважаемые жители, в городе упала ракета. К сожалению, есть пострадавшие. Экстренные и службы безопасности находятся на месте и занимаются инцидентом.  Мы делаем все возможное, чтобы помочь пострадавшим и жителям в районе падения.  Пожалуйста, избегайте приближаться к месту инцидента это излишний риск и мешает спасательным операциям. Продолжайте следовать указаниям Командования тыла.","Beit Shemesh","31.7444","34.9861","security","0101000020E6100000F54A5986387E4140742497FF90BE3F40","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174586","Муниципалитет Бейт-Шемеш: Уважаемые жители, в городе упала ракета. К сожалению, есть пострадавшие. Экстренные и службы безопасности находятся на месте и занимаются инцидентом. Мы делаем все возможное, чтобы помочь пострадавшим и жителям в районе падения. Пожалуйста, избегайте приближаться к месту инцидента это излишний риск и мешает спасательным операциям. Продолжайте следовать указаниям Командования тыла.","Beit Shemesh Municipality: Dear residents, a rocket has fallen in the city. Unfortunately, there are casualties. Emergency and security services are on site and dealing with the incident. We are doing everything we can to help the injured and residents in the affected area. Please avoid approaching the scene of the incident as this is an unnecessary risk and interferes with rescue operations. Continue to follow the instructions of the Home Front Command.","עיריית בית שמש: תושבים יקרים, רקטה נפלה בעיר. למרבה הצער, יש נפגעים. שירותי החירום והביטחון נמצאים במקום ומטפלים באירוע. אנו עושים כל שביכולתנו כדי לסייע לנפגעים ולתושבים באזור הפגיעה. אנ","0","0","0101000020E610000000000000000000000000000000000000",33169
"2026-03-01 12:40:28","Сообщение пожарно-спасательной службы Израиля:  Сообщается о направлении подкрепления из соседних районов в район Бейт-Шемеша:  По данным спасательной команды «Лехава», зафиксировано обрушение нескольких зданий и значительные разрушения. ","Beit Shemesh","31.7444","34.9864","accident","0101000020E61000002063EE5A427E4140742497FF90BE3F40","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174584","Сообщение пожарно-спасательной службы Израиля: Сообщается о направлении подкрепления из соседних районов в район Бейт-Шемеша: По данным спасательной команды «Лехава», зафиксировано обрушение нескольких зданий и значительные разрушения.","Israel Fire and Rescue Service report: Reinforcements are being directed from neighboring districts to the Beit Shemesh area: According to the Lehava rescue team, several buildings have collapsed and there is significant destruction.","הודעת שירותי הכבאות וההצלה של ישראל: דווח על הכוונת תגבורת ממחוזות שכנים לאזור בית שמש: על פי צוות החילוץ ""להבה"", נרשמה קריסת מספר מבנים ונזק משמעותי.","0","0","0101000020E610000000000000000000000000000000000000",33168
"2026-03-01 12:40:24","Иран атаковал порт Зайед в Абу‑Даби.  #нтеллиньюз 💻","Abu Dhabi","24.4539","54.3773","security","0101000020E6100000F163CC5D4B304B4087A757CA32743840","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174578","Иран атаковал порт Зайед в Абу-Даби.","Iran attacked Port Zayed in Abu Dhabi.","איראן תקפה את נמל זאיד באבו דאבי.","0","0","0101000020E610000000000000000000000000000000000000",33167
"2026-03-01 12:41:39.718675","דובר צה""ל:  כוחות חילוץ והצלה של פיקוד העורף בשילוב כוחות רפואה רבים ומסוק לפינוי פצועים פועלים כעת בזירת הנפילה בבית שמש. מפקד פיקוד העורף בדרכו לזירה.  דובר צה״ל מבהיר לאחר בדיקה כי ההתרעה מקדימה וכן גם התרעה הופעלה כסידרה בזירת הנפילה בבית שמש.","Beit Shemesh","31.7467","34.9869","security","0101000020E610000011363CBD527E414057EC2FBB27BF3F40","🔞 חדשות ישראל | ללא צנזורה חדשות ישראל, חדשות 100שטח","https://t.me/News_il_h/96865","Пресс-секретарь ЦАХАЛа: Спасательные силы командования тыла в сочетании с многочисленными медицинскими силами и вертолетом для эвакуации раненых в настоящее время действуют на месте падения в Бейт-Шемеше. Командир командования тыла направляется на место происшествия. Пресс-секретарь ЦАХАЛа поясняет после проверки, что предварительное предупреждение, а также предупреждение были активированы в обычном режиме на месте падения в Бейт-Шемеше.","IDF spokesman: Home Front Command rescue forces, combined with numerous medical forces and a helicopter to evacuate the wounded, are currently operating at the crash site in Beit Shemesh. The commander of the Home Front Command is on his way to the scene. The IDF spokesman clarifies after an examination that the advance warning, as well as the warning, were activated as usual at the crash site in Beit Shemesh.","דובר צה""ל: כוחות חילוץ והצלה של פיקוד העורף בשילוב כוחות רפואה רבים ומסוק לפינוי פצועים פועלים כעת בזירת הנפילה בבית שמש. מפקד פיקוד העורף בדרכו לזירה. דובר צ","0","0","0101000020E610000000000000000000000000000000000000",33166
"2026-03-01 12:25:39","אותר פצוע אנוש נוסף בבית שמש, כרגע מספר הפצועים אנוש עומד על 4, לפי הדיווחים - לא הופעלה אזעקה    https://t.me/yediotnews25","Beit Shemesh","31.7459","34.9894","accident","0101000020E6100000CA54C1A8A47E41401E166A4DF3BE3F40","חדשות 100שטח","https://t.me/yediotnews25/118550","В Бейт-Шемеше обнаружен еще один тяжелораненый, сейчас число тяжелораненых составляет 4 человека, согласно сообщениям, сирена не сработала","Another critically injured person was found in Beit Shemesh, currently the number of critically injured people stands at 4, according to reports - no siren was activated","אותר פצוע אנוש נוסף בבית שמש, כרגע מספר הפצועים אנוש עומד על 4, לפי הדיווחים - לא הופעלה אזעקה","0","0","0101000020E610000000000000000000000000000000000000",33165
"2026-03-01 12:25:32","Четверо пострадавших в критическом состоянии на данный момент в Бейт-Шемеше.  #интеллиньюз 💻","Beit Shemesh","31.7459","34.9875","accident","0101000020E610000066666666667E41401E166A4DF3BE3F40","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174577","Четверо пострадавших в критическом состоянии на данный момент в Бейт-Шемеше.","Four people are currently in critical condition in Beit Shemesh.","ארבעה נפגעים במצב קריטי כרגע בבית שמש.","0","0","0101000020E610000000000000000000000000000000000000",33164
"2026-03-01 12:25:27","Дополнительное видео с места падения в Бейт-Шемеше.  #интеллиньюз","Beit Shemesh","31.7459","34.9867","accident","0101000020E61000004A7B832F4C7E41401E166A4DF3BE3F40","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174576","Дополнительное видео с места падения в Бейт-Шемеше.","Additional video from the scene of the fall in Beit Shemesh.","סרטון נוסף מזירת הנפילה בבית שמש.","0","0","0101000020E610000000000000000000000000000000000000",33163
"2026-03-01 12:12:32","עלה ל20 מספר הפצועים בבית שמש","בית שמש","31.7562","34.9854","accident","0101000020E61000003CBD5296217E4140363CBD5296C13F40","חדשות 100שטח","https://t.me/yediotnews25/118548","Число пострадавших в Бейт-Шемеше возросло до 20","The number of injured in Beit Shemesh has risen to 20","מספר הפצועים בבית שמש עלה ל-20","0","0","0101000020E610000000000000000000000000000000000000",33162
"2026-03-01 12:12:19","דרמטי- רגע הנפילה בבית שמש  https://t.me/yediotnews25","Beit Shemesh","31.7459","34.9893","accident","0101000020E610000066F7E461A17E41401E166A4DF3BE3F40","חדשות 100שטח","https://t.me/yediotnews25/118545","Момент падения в Бейт-Шемеше","The moment of the fall in Beit Shemesh","רגע הנפילה בבית שמש","0","0","0101000020E610000000000000000000000000000000000000",33161
"2026-03-01 12:12:13","הוכרז אירוע רב נפגעים בבית שמש  https://t.me/yediotnews25","בית שמש","31.7557","34.9869","accident","0101000020E610000011363CBD527E41405396218E75C13F40","חדשות 100שטח","https://t.me/yediotnews25/118542","Объявлено о происшествии с большим количеством пострадавших в Бейт-Шемеше","A mass casualty event has been declared in Beit Shemesh","הוכרז אירוע רב נפגעים בבית שמש","0","0","0101000020E610000000000000000000000000000000000000",33160
"2026-03-01 12:12:09","מוקד הנפילה בבית שמש שניות אחרי  https://t.me/yediotnews25","Beit Shemesh","31.7467","34.9867","security","0101000020E61000004A7B832F4C7E414057EC2FBB27BF3F40","חדשות 100שטח","https://t.me/yediotnews25/118541","Место падения в Бейт-Шемеше через несколько секунд","The place of the fall in Beit Shemesh seconds later","מקום הנפילה בבית שמש שניות אחרי","0","0","0101000020E610000000000000000000000000000000000000",33159
"2026-03-01 12:12:04","אזעקות בבאר שבע ובנגב  https://t.me/yediotnews25","Beersheba","31.2529","34.7914","security","0101000020E6100000F7065F984C6541408D28ED0DBE403F40","חדשות 100שטח","https://t.me/yediotnews25/118540","Сирены в Беэр-Шеве и Негеве","Sirens in Beersheba and the Negev","אזעקות בבאר שבע ובנגב","0","0","0101000020E610000000000000000000000000000000000000",33158
"2026-03-01 12:11:59","בין הנפגעים בבית שמש- ילדים","Beit Shemesh","31.7465","34.9866","accident","0101000020E6100000E71DA7E8487E4140C976BE9F1ABF3F40","חדשות 100שטח","https://t.me/yediotnews25/118539","Среди пострадавших в Бейт-Шемеше - дети","Among the victims in Beit Shemesh are children","בין הנפגעים בבית שמש- ילדים","0","0","0101000020E610000000000000000000000000000000000000",33157
"2026-03-01 12:11:54","כוחות רבים בדרכם למוקד הנפילה בבית שמש. דיווחים על מספר נפגעים  https://t.me/yediotnews25","בית שמש","31.7463","34.9883","accident","0101000020E61000008351499D807E41403B014D840DBF3F40","חדשות 100שטח","https://t.me/yediotnews25/118538","Много сил направляются к месту падения в Бейт-Шемеше. Сообщения о нескольких пострадавших","Many forces are on their way to the site of the fall in Beit Shemesh. Reports of several casualties","כוחות רבים בדרכם למוקד הנפילה בבית שמש. דיווחים על מספר נפגעים","0","0","0101000020E610000000000000000000000000000000000000",33156
"2026-03-01 12:11:49","תיעוד עשן סמיך מבית שמש   https://t.me/yediotnews25","Bet Shemesh","31.7469","34.9867","general","0101000020E61000004A7B832F4C7E4140E561A1D634BF3F40","חדשות 100שטח","https://t.me/yediotnews25/118537","Запись густого дыма из Бейт-Шемеша","Documentation of thick smoke from Beit Shemesh","תיעוד עשן סמיך מבית שמש","0","0","0101000020E610000000000000000000000000000000000000",33155
"2026-03-01 12:12:31.814931","דוברות מד""א: בהמשך לירי לעבר מדינת ישראל בגזרת בית שמש, מדיווח ראשוני בלבד !!!  חובשים ופרמדיקים של מד""א מעניקים טיפול רפואי למספר פצועים, בניהם ילדה במצב קשה. עדכון בהמשך.  כבאות והצלה ארצי: על פי דיווח ראשוני של מדא- מס׳ נפגעים רב במקום ","Beit Shemesh","31.7468","34.9869","security","0101000020E610000011363CBD527E41401EA7E8482EBF3F40","חדשות ישראל בטלגרם, חדשות 100שטח","https://t.me/c/2335255539/39238","Пресс-служба MDA: В продолжение обстрела Государства Израиль в районе Бейт-Шемеш, только предварительное сообщение!!! Фельдшеры и парамедики MDA оказывают медицинскую помощь нескольким пострадавшим, в том числе девочке в тяжелом состоянии. Обновление позже. Национальная пожарно-спасательная служба: Согласно предварительному отчету MDA, на месте происшествия много пострадавших.","MDA Spokesperson: Following the shooting towards the State of Israel in the Beit Shemesh area, initial report only!!! MDA paramedics and paramedics are providing medical treatment to several injured, including a girl in serious condition. Update later. National Fire and Rescue Service: According to an initial report by MDA, there are many casualties at the scene.","דוברות מד""א: בהמשך לירי לעבר מדינת ישראל בגזרת בית שמש, מדיווח ראשוני בלבד !!! חובשים ופרמדיקים של מד""א מעניקים טיפול רפואי למספר פצועים, בניהם ילדה במצב קשה. עדכון בהמשך. כבאות והצלה ארצי: על פי דיווח ראשוני של מדא- מס׳ נפגעים רב במקום","0","0","0101000020E610000000000000000000000000000000000000",33154
"2026-03-01 12:40:44.0669","Фото с места падения в Бейт-Шемеше.  #интеллиньюз 💻","Beit Shemesh","31.7459","34.9867","accident","0101000020E61000004A7B832F4C7E41401E166A4DF3BE3F40","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности, ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174573","Фото с места падения в Бейт-Шемеше","Photo from the scene of the fall in Beit Shemesh","תמונה מזירת הנפילה בבית שמש","0","0","0101000020E610000000000000000000000000000000000000",33153
"2026-03-01 12:11:25","Биньямин Нетаньяху в эти минуты проводит узкое совещание по вопросам безопасности с участием министра обороны, начальника Генштаба, главы Мосада, Арье Дери и других высокопоставленных лиц.  #интеллиньюз 💻","Benjamin Netanyahu","31.7683","35.2137","politics","0101000020E6100000DE9387855A9B41404D840D4FAFC43F40","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174572","Биньямин Нетаньяху в эти минуты проводит узкое совещание по вопросам безопасности с участием министра обороны, начальника Генштаба, главы Мосада, Арье Дери и других высокопоставленных лиц.","Benjamin Netanyahu is currently holding a narrow security meeting with the Minister of Defense, the Chief of Staff, the head of the Mossad, Aryeh Deri, and other senior officials.","בנימין נתניהו מקיים כעת פגישת הערכת מצב ביטחונית מצומצמת עם שר הביטחון, הרמטכ""ל, ראש המוסד, אריה דרעי ובכירים נוספים.","0","0","0101000020E610000000000000000000000000000000000000",33152
"2026-03-01 12:11:17","Приблизительно 20 пострадавших в Бейт Шемеше, из них трое в критическом состоянии.  #интеллиньюз","Beit Shemesh","31.7467","34.9892","accident","0101000020E6100000029A081B9E7E414057EC2FBB27BF3F40","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174568","Приблизительно 20 пострадавших в Бейт Шемеше, из них трое в критическом состоянии.","Approximately 20 injured in Beit Shemesh, three of them in critical condition.","כ-20 נפגעים בבית שמש, שלושה מהם במצב קריטי.","0","0","0101000020E610000000000000000000000000000000000000",33151
"2026-03-01 12:11:07","Заки Хелер, пресс-секретарь МАДА:  Бейт-Шемеш — 10-летняя девочка в тяжелом состоянии, 40-летний мужчина с серьезным ранением. Другие пострадавшие — легкие травмы. ","Beit Shemesh","31.7461","34.9869","accident","0101000020E610000011363CBD527E4140AC8BDB6800BF3F40","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174560","Заки Хеллер, пресс-секретарь МАДА: Бейт-Шемеш - 10-летняя девочка в тяжелом состоянии, 40-летний мужчина с серьезным ранением. Другие пострадавшие - легкие травмы.","Zaki Heller, MDA spokesman: Beit Shemesh - a 10-year-old girl in serious condition, a 40-year-old man with serious injuries. Other injured people - minor injuries.","זאקי הלר, דובר מד""א: בית שמש - ילדה בת 10 במצב קשה, גבר בן 40 עם פציעה קשה. נפגעים נוספים - פציעות קלות.","0","0","0101000020E610000000000000000000000000000000000000",33150
